hotel_name,name,rating,review
Louis Kienne Hotel Simpang Lima,The F4 FAM,3.0,"Overall it is acceptable. Room is cosy, aircon is cold, water is warm and strong. Clean and new. Parking lot is strait and hard to navigate through. Breakfast is good. Little or no msg. The room for improvement will be the coffee department. Could use more food variety as well."
Louis Kienne Hotel Simpang Lima,chris cason,4.0,"Nice place and a great rooftop pool. The rooms are clean but simple and a bit small for the price. To improve, would be nice to have pool towels and at least instant coffee in the room. I had to buy kapal api at Indomart.Rooms: 4/5 | Service: 5/5 | Location: 5/5 …More"
Louis Kienne Hotel Simpang Lima,Rifqi Himawan,5.0,"Luxurious and modern architecture. Shopping centre across this hotel. Spacious room, great for family. Huge cozy bed. Perfect lighting Ergonomically designed toilet. Helpful staff. Wi-Fi available. Swimming pool and fitness are on the top of the building, Great view of Simpang Lima. The hotel is connected with the apartment through door in each floor. Great food. Good price. You need to wait for a while for the lift to arrive at your floor. Book now and get the best experience in this hotel"
Louis Kienne Hotel Simpang Lima,Setivan,4.0,"Value for money hotel The location is very strategic, and it is easy to find local food nearby the hotel. The room with big size bed, is very clean. The check in and check out take only few minuite, friendly staff and helpfull too. The breakfast was so-so. I think they should improve the variety and the taste."
Louis Kienne Hotel Simpang Lima,Rio Rinaldo,4.0,"Very strategically located and modern. Room is spacious and clean. And the view from the rooftop and the infinite pool is quite good. All stars are for this. I'd recommend to skip breakfast (just the usual porridge, fried rice and all its condiments, and breads that taste mediocre). Coffee is bad."
Louis Kienne Hotel Simpang Lima,Teguh Tri Priyadi,4.0,"Room good and clean,guest if going come to cabin must go down by step stairway to access lift. No person stby for help if no asking,if no luggage bag is ok. I think need improve for access disability person.For access the lift need finger print correctly special from B1 go to up, The button not like other part and no person there for std by and no notice how to access,bcoz distance from lift and receptionist quiet far and must come if need help..I first time come this hotel and surprised by lift.tks"
Louis Kienne Hotel Simpang Lima,Midia Fujiani,5.0,Best view hotel from the roofrop pool...all the facility was Good. Friendly and supportive staff makes cozy...room with connecting door rooms...👍👍
Louis Kienne Hotel Simpang Lima,Andrew Santoso (Andrew),2.0,"Room is good, cold, and toilet is spacious. Interior is so nice Wifi is so fast But Lift waiting time is so long 15 minutes, lift button is hard to press Parking place is hard and too narrow not good, Waiting time for receptionist is so long 10 minutes before we check in Breakfast is bland, cold and taste bad And we must deposit 100k for key card which will be refund after we checkout"
Louis Kienne Hotel Simpang Lima,Antonius Yudhianto,4.0,"The location of hotel is very strategic, near Simpang Lima and departemen store. The hotel is good especially the view on the top. That's very great for photo or enjoy sunset or sunrise. The room not to big only have deluxe, clean and comfortable."
Louis Kienne Hotel Simpang Lima,Jajaval Nakhakes,4.0,"in the center of the city , infinity pool on rooftop, view of port, city from high floorsRooms: 4/5 | Service: 3/5 | Location: 4/5 …More"
Louis Kienne Hotel Simpang Lima,Prada Mahardika,4.0,The place is strategic close to Simpang Lima. Room is cozy enough also with the neatness. The sky pool pretty great. Too bad this place have a small road for building parking. The restaurant for breakfast too small and located in the other side of building. We have to take different elevator to take breakfast.
Louis Kienne Hotel Simpang Lima,achul mh,4.0,"This Louise Kienne Hotel is placed in Simpang Lima Semarang. There is apartement in same building. You just walk out hotel to go to the Mall. I think room in this hotel is good, clean. Ac is cold, shower has cold and hot mode. There are hair dryer and locker inside cabinet . Food for breakfast is normal / not bad.."
Louis Kienne Hotel Simpang Lima,Hugo William,4.0,"Great location, spacious rooms, giant cozy bed (can fit up to 2 adult and 1 child comfortably), and great hospitality.. Thus, the linens (beddings & towels)need extra care/change into new ones, also the cleaning service need extra care (rooms, bathrooms, breakfast area, lift flooring, and public area). Parking area is small.."
Louis Kienne Hotel Simpang Lima,Moon Marvells,5.0,"Welcome to Louis Kienne Hotel Simpang Lima, a 4-star fully furnished Hotel. Inspired by the personality and style of the artfully curious, where iconic art, design and contemporary luxury meet as one. Louis Kienne Hotel Simpang Lima is a modern hotel with a design-led lifestyle twist, made for recreational and business travellers. No detail is left unchecked to ensure that guests can always expect an elevated experience that is fresh, unique, and artfully fun. Situated in the prime district of Semarang, Indonesia, Louis Kienne Hotel Simpang Lima provides close proximity within minutes to Simpang Lima’s retail centres, eateries, hospitals and more. Distance from Ahmad Yani International Airport: 6.5km Distance from Tawang Railway Train Station: 3.8km Distance from Terboyo Bus Terminal: 9.1km 02 What's Nearby Commercial Buildings near-by: Plaza Simpang Lima E-Plaza Ciputra Mall & shopping center Retails Shop Complex Local Culinary Complex area Gas station Churches & Mosques Family Karaoke Leisure attractions near-by: Simpang Lima park as the landmark of Semarang (200 m) Semawis Market at Pecinan Town (1.6 km) Lawang Sewu Building, distance (1.7 km) Tay Kak Sie Temple (1.9 km) Mesjid Agung Jawa Tengah (2.1 km) Semarang Old Town (2.6 km) Sam Po Kong Temple (2.9 km) St. Joseph Church (2.9 km) 03 Accomodation Featuring 150 Deluxe Rooms designed and tastefully furnished in contemporary décor, Each room is fully air-conditioned and consists of a specially tailored large King size bed or twin beds to accommodate up to 2 adults and 2 children comfortably. The modern Deluxe room is fully equipped with a smart TV with local & international channels, work desk, high speed internet connection, in-room coffee and tea making facilities, hair dryer and safe deposit box. The bathroom includes a rain shower and soothing bath amenities. Inter-connecting rooms are also available upon request. At Louis Kienne Hotel Simpang Lima, guests will enjoy the comfort of living with Facilities and Services that include: Complimentary Wi-Fi in all guest rooms & public areas Fully-Equipped Guest Room facilities All day dining Lounge One 20 seat meeting room Smart TV in guest room with local & international channels Air-Condition Reading area at Lobby level Free Wi-Fi at Internet area Laundry & Pressing services -chargeable Parking Room Service Concierge Service IDD Calls 24-hours Security Swimming Pool Fitness & Gym Check-in Time: 1400 PM Check-out Time: 1200 NN"
Louis Kienne Hotel Simpang Lima,Yvonne Widjojo,3.0,"A strategic location, modern new building. Clean room and comfortable beds, but unstable shower temperature. Beautiful top floor swimming pool overlooking simpang lima. Think again if you travelling with big cars. The parking space are limited and the ramps are only suitable for small cars."
